,name,zone,price,square_mt,rooms,wc,terraza,balcon,estado,año,armarios,cocina,amueblado,planta,calef,asc,exterior,cp,extract_day
96680197,Alquiler de Estudio en calle dels Escudellers,"El Gòtic, Barcelona",800,45,0,1,0,1,segunda mano/buen estado,,1,1,1,1,1,0,1,08002,2022-02-09
95373339,Alquiler de Piso en calle dels Escudellers,"El Gòtic, Barcelona",1100,56,1,1,1,1,segunda mano/buen estado,,1,0,0,0,1,1,1,08002,2022-02-09
94027819,Alquiler de Piso en calle de Ferran,"El Gòtic, Barcelona",1100,80,2,1,0,0,segunda mano/buen estado,,1,1,1,1,0,0,1,08002,2022-02-09
96375990,Alquiler de Piso en El Gòtic,"Ciutat Vella, Barcelona",1900,150,2,2,1,1,segunda mano/buen estado,,0,0,0,0,1,1,1,08002,2022-02-09
96676779,Alquiler de Estudio en calle de la Llibreteria,"El Gòtic, Barcelona",900,45,0,1,0,1,segunda mano/buen estado,1800,0,1,1,2,0,1,1,08002,2022-02-09
40244728,Alquiler de Piso en calle dels Escudellers,"El Gòtic, Barcelona",1100,50,1,1,0,0,segunda mano/buen estado,1900,1,0,0,2,0,1,1,08002,2022-02-09
96659438,"Alquiler de Piso en calle Ample, 51","El Gòtic, Barcelona",1400,70,2,2,0,1,segunda mano/buen estado,,1,1,1,1,1,0,1,08002,2022-02-09
82994388,"Alquiler de Piso en avenida Portal de l’Angel, 25","El Gòtic, Barcelona",1100,75,1,1,0,1,segunda mano/buen estado,,0,0,0,4,1,0,1,08002,2022-02-09
96030426,Alquiler de Piso en calle de Bergara,"La Dreta de l'Eixample, Barcelona",3000,190,5,4,0,1,segunda mano/buen estado,1930,1,1,1,6,1,1,1,08002,2022-02-09
96473283,"Alquiler de Piso en Bot, 7","El Gòtic, Barcelona",1050,77,2,1,1,1,segunda mano/buen estado,2014,1,0,0,1,0,1,1,08002,2022-02-09
96606414,Alquiler de Piso en plaza de Sant Jaume,"El Gòtic, Barcelona",2800,210,3,2,0,1,segunda mano/buen estado,1845,1,1,1,1,1,1,1,08002,2022-02-09
95427626,Alquiler de Piso en plaza dels Traginers,"El Gòtic, Barcelona",710,60,1,1,0,1,segunda mano/buen estado,,1,1,0,1,0,0,1,08002,2022-02-09
96467233,Alquiler de Piso en El Gòtic,"Ciutat Vella, Barcelona",3254,95,2,2,1,0,segunda mano/buen estado,2014,0,0,0,2,1,1,1,08002,2022-02-09
95672680,Alquiler de Piso en plaza de Sant Jaume,"El Gòtic, Barcelona",2800,146,3,2,0,0,segunda mano/buen estado,1920,1,1,1,0,1,0,1,08002,2022-02-09
96640624,Alquiler de Piso en calle de Cervantes,"El Gòtic, Barcelona",1000,58,1,1,0,1,segunda mano/buen estado,1831,0,1,1,2,1,1,1,08002,2022-02-09
96205231,Alquiler de Piso en calle Ample,"El Gòtic, Barcelona",1938,160,6,2,0,1,segunda mano/buen estado,,0,0,0,1,0,0,1,08002,2022-02-09
95725983,Alquiler de Piso en calle del Correu Vell,"El Gòtic, Barcelona",1500,60,1,1,0,0,segunda mano/buen estado,,0,0,0,1,0,0,1,08002,2022-02-09
96180556,Alquiler de Piso en calle Ample,"El Gòtic, Barcelona",2442,107,3,2,0,0,segunda mano/buen estado,2020,1,1,0,3,1,1,1,08002,2022-02-09
96016532,Alquiler de Piso en calle del Paradís,"El Gòtic, Barcelona",2100,131,3,3,0,1,segunda mano/buen estado,2012,0,1,0,2,1,1,1,08002,2022-02-09
95235574,Alquiler de Piso en El Gòtic,"Ciutat Vella, Barcelona",2300,105,3,2,0,1,segunda mano/buen estado,1880,0,0,0,0,1,1,1,08002,2022-02-09
96545546,Alquiler de Piso en calle de Rull,"El Gòtic, Barcelona",1495,75,2,1,0,1,segunda mano/buen estado,,0,1,1,2,1,0,1,08002,2022-02-09
82567174,Alquiler de Piso en calle de la Palla,"El Gòtic, Barcelona",1795,90,3,2,0,0,segunda mano/buen estado,,0,1,1,3,1,0,0,08002,2022-02-09
96484386,Alquiler de Piso en El Gòtic,"Ciutat Vella, Barcelona",2135,100,2,2,1,1,segunda mano/buen estado,2018,1,1,1,0,0,1,1,08002,2022-02-09
96668878,"Alquiler de Piso en calle Bertrellans, 5","El Gòtic, Barcelona",900,66,2,1,0,0,segunda mano/buen estado,,0,1,1,7,1,1,1,08002,2022-02-09
89774637,"Alquiler de Estudio en calle de les Moles, 27","El Gòtic, Barcelona",995,88,0,1,0,1,segunda mano/buen estado,2017,1,1,1,0,1,1,1,08002,2022-02-09
96545545,Alquiler de Piso en rambla La,"El Raval, Barcelona",1295,82,1,2,0,1,segunda mano/buen estado,,0,1,1,2,1,1,1,08002,2022-02-09
95789200,Alquiler de Piso en rambla La,"El Raval, Barcelona",1495,82,2,2,0,1,segunda mano/buen estado,,0,1,1,3,1,1,1,08002,2022-02-09
96655831,"Alquiler de Ático en calle de les Moles, 31","El Gòtic, Barcelona",1250,40,1,1,1,0,segunda mano/buen estado,1930,0,1,0,5,1,1,1,08002,2022-02-09
84749042,Alquiler de Piso en calle d'en Rull,"El Gòtic, Barcelona",1450,60,1,1,0,1,segunda mano/buen estado,,0,1,1,1,1,0,1,08002,2022-02-09
93010033,"Alquiler de Piso en calle de Marquet, 5","El Gòtic, Barcelona",875,55,2,1,0,1,segunda mano/buen estado,,1,1,1,1,0,0,1,08002,2022-02-09
96624154,Alquiler de Piso en calle Ample,"El Gòtic, Barcelona",1660,73,2,1,1,1,segunda mano/buen estado,,1,1,0,6,1,1,1,08002,2022-02-09
96624115,Alquiler de Piso en calle Ample,"El Gòtic, Barcelona",2442,115,3,2,1,1,segunda mano/buen estado,,1,1,0,3,1,1,1,08002,2022-02-09
95846083,"Alquiler de Piso en Ample, 11","El Gòtic, Barcelona",2292,107,3,2,0,0,segunda mano/buen estado,2020,1,1,0,3,1,1,1,08002,2022-02-09
95311230,Alquiler de Piso en Passatge de la Pau,"El Gòtic, Barcelona",2000,188,4,2,1,0,segunda mano/buen estado,1870,0,0,0,1,1,1,1,08002,2022-02-09
35323715,Alquiler de Piso en calle d'en Quintana,"El Gòtic, Barcelona",1395,75,2,1,0,1,segunda mano/buen estado,,0,1,1,2,1,1,1,08002,2022-02-09
96269811,Alquiler de Piso en calle del Bisbe,"El Gòtic, Barcelona",1600,77,2,1,0,0,segunda mano/buen estado,,0,0,0,2,0,1,1,08002,2022-02-09
39321523,Alquiler de Piso en calle dels Boters,"El Gòtic, Barcelona",800,46,1,1,0,1,segunda mano/buen estado,1900,0,1,1,1,1,0,1,08002,2022-02-09
96670549,Alquiler de Piso en calle de la Lleona,"El Gòtic, Barcelona",1163,85,3,1,0,1,segunda mano/buen estado,,1,1,1,1,1,1,1,08002,2022-02-09
95735538,Alquiler de Piso en calle de Verdaguer i Callís,"Sant Pere - Santa Caterina i la Ribera, Barcelona",3350,174,3,2,0,0,segunda mano/buen estado,,1,1,1,3,1,1,1,08002,2022-02-09
96464849,Alquiler de Piso en merce,"El Gòtic, Barcelona",4000,105,4,2,1,0,segunda mano/buen estado,,0,1,1,5,1,1,1,08002,2022-02-09
96432930,Alquiler de Piso en PATRIARCA,"El Gòtic, Barcelona",2500,144,2,2,1,0,segunda mano/buen estado,2011,1,1,1,3,1,1,1,08002,2022-02-09
86352680,Alquiler de Piso en calle de la Mercè,"El Gòtic, Barcelona",1685,76,2,1,0,0,segunda mano/buen estado,,0,1,1,4,0,0,0,08002,2022-02-09
96333840,Alquiler de Piso en plaza de la Mercè,"El Gòtic, Barcelona",1890,142,4,2,0,1,segunda mano/buen estado,,0,0,0,4,0,0,1,08002,2022-02-09
96203265,Alquiler de Piso en calle del Regomir,"El Gòtic, Barcelona",680,38,1,1,0,1,segunda mano/buen estado,,0,0,0,3,0,0,1,08002,2022-02-09
86868289,Alquiler de Piso en calle d'en Gignàs,"El Gòtic, Barcelona",2295,50,1,1,0,1,segunda mano/buen estado,,1,1,1,1,1,1,1,08002,2022-02-09
95988039,Alquiler de Piso en paseo de Colom,"El Gòtic, Barcelona",1800,115,1,1,0,1,segunda mano/buen estado,1920,1,1,1,3,1,1,1,08002,2022-02-09
86869142,Alquiler de Piso en calle d'en Gignàs,"El Gòtic, Barcelona",2565,50,1,1,1,1,segunda mano/buen estado,,0,1,1,5,0,1,1,08002,2022-02-09
86869030,Alquiler de Piso en calle d'en Gignàs,"El Gòtic, Barcelona",2295,50,1,1,0,0,segunda mano/buen estado,,1,1,1,4,1,1,1,08002,2022-02-09
86868862,Alquiler de Piso en calle d'en Gignàs,"El Gòtic, Barcelona",2295,50,1,1,0,0,segunda mano/buen estado,,1,1,1,3,1,1,1,08002,2022-02-09
96182007,"Alquiler de Piso en De les Moles, 31","El Gòtic, Barcelona",1650,95,2,2,1,0,segunda mano/buen estado,1900,1,1,0,1,1,1,1,08002,2022-02-09
96493328,"Alquiler de Piso en calle de la Palla, 37","El Gòtic, Barcelona",1100,60,2,1,0,1,segunda mano/buen estado,2018,1,1,1,2,1,1,1,08002,2022-02-09
88976080,Alquiler de Piso en plaza de Cataluña s/n,"La Dreta de l'Eixample, Barcelona",2800,270,4,2,0,1,segunda mano/buen estado,1900,1,1,1,1,1,1,1,08002,2022-02-09
96648128,"Alquiler de Piso en calle de Petritxol, 8","El Gòtic, Barcelona",790,45,1,1,0,1,segunda mano/buen estado,1858,0,1,1,3,0,0,1,08002,2022-02-09
35145589,"Alquiler de Ático en plaza de Catalunya, 16","El Gòtic, Barcelona",2100,120,3,2,1,1,segunda mano/buen estado,1915,1,0,0,7,0,1,1,08002,2022-02-09
28640960,"Alquiler de Piso en calle Ferran, 30","El Gòtic, Barcelona",950,75,2,1,0,1,segunda mano/buen estado,1860,0,0,0,3,1,1,1,08002,2022-02-09
83555707,Alquiler de Piso en Passatge Rellotge,"El Gòtic, Barcelona",1350,75,2,1,0,1,segunda mano/buen estado,,0,1,1,2,1,0,1,08002,2022-02-09
95738999,Alquiler de Ático en calle dels Capellans,"El Gòtic, Barcelona",1395,45,1,1,1,0,segunda mano/buen estado,,0,1,1,4,1,1,1,08002,2022-02-09
82289457,Alquiler de Piso en calle dels Còdols,"El Gòtic, Barcelona",1250,52,2,1,0,1,segunda mano/buen estado,,0,1,1,0,1,0,0,08002,2022-02-09
96208224,Alquiler de Piso en calle Ample,"El Gòtic, Barcelona",2442,107,3,1,0,0,segunda mano/buen estado,1961,1,0,0,3,1,1,1,08002,2022-02-09
96200712,Alquiler de Piso en calle Ample,"El Gòtic, Barcelona",1660,68,2,1,0,1,segunda mano/buen estado,1961,1,1,0,4,1,1,1,08002,2022-02-09
95676189,Alquiler de Piso en calle de la Ciutat,"El Gòtic, Barcelona",1150,72,2,1,0,1,segunda mano/buen estado,1900,0,1,0,1,1,1,1,08002,2022-02-09
85150291,Alquiler de Piso en SERRA,"El Gòtic, Barcelona",1875,80,1,2,1,0,segunda mano/buen estado,,1,1,1,1,1,0,1,08002,2022-02-09
96542536,Alquiler de Piso en calle Nou de Sant Francesc,"El Gòtic, Barcelona",1000,49,1,1,0,1,segunda mano/buen estado,,0,1,1,2,0,1,1,08002,2022-02-09
96072177,Alquiler de Piso en calle de n'Aroles,"El Gòtic, Barcelona",1300,45,1,1,1,1,segunda mano/buen estado,1946,1,1,0,1,1,1,1,08002,2022-02-09
95420537,Alquiler de Piso en cervantes,"El Gòtic, Barcelona",1690,104,2,2,0,1,segunda mano/buen estado,,1,1,1,1,1,1,1,08002,2022-02-09
96190369,"Alquiler de Piso en Urb. 35518-0001, El Gòtic","Ciutat Vella, Barcelona",680,37,1,1,0,0,segunda mano/buen estado,,0,0,0,3,0,0,0,08002,2022-02-09
96324363,"Alquiler de Piso en calle de Bellafila, 5","El Gòtic, Barcelona",1850,211,2,2,1,0,segunda mano/buen estado,,0,0,0,1,0,0,1,08002,2022-02-09
25835048,"Alquiler de Ático en calle Merce, 13","El Gòtic, Barcelona",1500,105,1,1,1,1,segunda mano/buen estado,,1,1,1,4,1,1,1,08002,2022-02-09
96433961,Alquiler de Piso en calle Ample,"El Gòtic, Barcelona",2370,107,3,1,0,1,segunda mano/buen estado,2021,1,1,0,3,1,1,1,08002,2022-02-09
96320321,Alquiler de Piso en calle Ample,"El Gòtic, Barcelona",1804,150,5,2,0,1,segunda mano/buen estado,,0,0,0,2,0,0,1,08002,2022-02-09
96309504,Alquiler de Piso en calle Ample,"El Gòtic, Barcelona",3512,250,7,4,1,1,segunda mano/buen estado,,0,0,0,0,0,0,1,08002,2022-02-09
96210016,Alquiler de Piso en calle Ample,"El Gòtic, Barcelona",1799,130,5,2,0,1,segunda mano/buen estado,,0,0,0,3,0,0,1,08002,2022-02-09
96207373,Alquiler de Piso en calle Ample,"El Gòtic, Barcelona",1804,150,4,3,0,0,segunda mano/buen estado,,0,1,1,3,1,0,1,08002,2022-02-09
88892414,"Alquiler de Piso en calle de Bellafila, 5","El Gòtic, Barcelona",1850,163,2,2,1,0,segunda mano/buen estado,1900,1,0,0,1,1,0,1,08002,2022-02-09
32250773,Alquiler de Piso en Passatge de Bacardí,"El Gòtic, Barcelona",1900,50,1,1,1,0,segunda mano/buen estado,,0,0,0,0,0,1,0,08002,2022-02-09
36071571,Alquiler de Piso en plaza de Sant Jaume,"El Gòtic, Barcelona",1500,54,1,1,0,1,segunda mano/buen estado,2009,1,1,1,5,1,1,1,08002,2022-02-09
92087043,Alquiler de Piso en calle de Duran i Bas,"El Gòtic, Barcelona",1250,80,2,2,0,0,segunda mano/buen estado,1850,0,1,0,1,0,0,1,08002,2022-02-09
81538941,Alquiler de Piso en calle d'en Rull,"El Gòtic, Barcelona",1800,100,2,2,0,0,segunda mano/buen estado,1958,1,1,0,2,0,1,1,08002,2022-02-09
87759303,Alquiler de Piso en calle Rauric,"El Gòtic, Barcelona",1000,60,2,1,0,1,segunda mano/buen estado,,0,0,0,0,1,1,1,08002,2022-02-09
95925186,Alquiler de Piso en calle de la Cucurulla,"El Gòtic, Barcelona",1650,163,4,2,1,0,segunda mano/buen estado,1849,0,0,0,1,0,1,0,08002,2022-02-09
91702664,Alquiler de Piso en jaume I,"El Gòtic, Barcelona",900,84,1,1,0,1,segunda mano/buen estado,1860,0,1,0,2,1,1,1,08002,2022-02-09
86868972,Alquiler de Piso en calle d'en Gignàs,"El Gòtic, Barcelona",2550,50,1,1,0,1,segunda mano/buen estado,,1,1,1,4,1,1,1,08002,2022-02-09
86868506,Alquiler de Piso en calle d'en Gignàs,"El Gòtic, Barcelona",2295,50,1,1,0,1,segunda mano/buen estado,,0,1,1,1,0,1,1,08002,2022-02-09
95706049,Alquiler de Piso en plaza de Sant Jaume,"El Gòtic, Barcelona",2800,170,2,2,0,1,segunda mano/buen estado,,0,1,1,1,1,1,1,08002,2022-02-09
94598693,Alquiler de Piso en calle d'en Carabassa,"El Gòtic, Barcelona",1717,61,1,1,0,0,segunda mano/buen estado,,0,1,1,2,0,1,0,08002,2022-02-09
91893419,Alquiler de Piso en rambla La,"El Gòtic, Barcelona",1805,28,1,1,0,0,segunda mano/buen estado,,0,1,1,4,0,1,0,08002,2022-02-09
90620799,"Alquiler de Piso en portaferrisa, 25","El Gòtic, Barcelona",6800,250,5,5,0,0,segunda mano/buen estado,1850,1,1,1,1,1,1,1,08002,2022-02-09
89184547,Alquiler de Piso en calle de la Portaferrissa,"El Gòtic, Barcelona",1210,37,1,1,0,0,segunda mano/buen estado,,0,1,1,0,1,0,1,08002,2022-02-09
83242445,Alquiler de Piso en Banys Nous,"El Gòtic, Barcelona",1300,70,1,1,0,0,segunda mano/buen estado,,0,1,1,3,1,0,1,08002,2022-02-09
86868613,Alquiler de Piso en calle d'en Gignàs,"El Gòtic, Barcelona",2295,50,1,1,0,1,segunda mano/buen estado,,0,1,1,2,0,1,1,08002,2022-02-09
96540358,Alquiler de Piso en calle de Petritxol,"El Gòtic, Barcelona",950,70,2,1,0,1,segunda mano/buen estado,1900,1,0,0,3,1,1,1,08002,2022-02-09
96476875,Alquiler de Piso en calle d'Avinyó,"El Gòtic, Barcelona",701,36,1,1,1,0,segunda mano/buen estado,1962,0,0,0,1,0,0,0,08002,2022-02-09
91488028,"Alquiler de Piso en calle Ample, 29","El Gòtic, Barcelona",1050,115,3,2,0,1,segunda mano/buen estado,1910,0,1,1,1,0,1,1,08002,2022-02-09
95948945,Alquiler de Piso en calle Ample,"El Gòtic, Barcelona",1614,68,2,1,1,1,segunda mano/buen estado,2019,1,1,0,4,1,1,1,08002,2022-02-09
95632587,Alquiler de Piso en calle Ample,"El Gòtic, Barcelona",1689,75,2,1,1,0,segunda mano/buen estado,,1,1,0,4,1,1,0,08002,2022-02-09
84926591,"Alquiler de Piso en paseo de Colón, Barcelona","El Gòtic, Barcelona",5500,120,1,1,0,0,segunda mano/buen estado,2015,1,1,1,2,1,1,1,08002,2022-02-09
93971305,Alquiler de Piso en rambla La,"El Gòtic, Barcelona",2100,131,3,2,1,1,segunda mano/buen estado,1900,0,1,1,1,0,1,1,08002,2022-02-09
90822517,Alquiler de Piso en El Gòtic,"Ciutat Vella, Barcelona",1550,75,1,1,0,0,segunda mano/buen estado,,0,1,1,1,0,1,1,08002,2022-02-09
96465624,Alquiler de Piso en El Gòtic,"Ciutat Vella, Barcelona",1425,130,2,2,0,1,segunda mano/buen estado,2008,1,1,0,3,0,1,1,08002,2022-02-09
96355507,Alquiler de Piso en El Gòtic,"Ciutat Vella, Barcelona",1614,75,2,1,0,1,segunda mano/buen estado,2020,1,1,1,4,1,1,1,08002,2022-02-09
96355503,Alquiler de Piso en El Gòtic,"Ciutat Vella, Barcelona",2370,107,3,2,0,1,segunda mano/buen estado,2021,1,1,0,3,1,1,1,08002,2022-02-09
95215136,Alquiler de Piso en calle del Bisbe,"El Gòtic, Barcelona",1350,64,1,1,0,0,segunda mano/buen estado,,0,0,0,4,0,1,1,08002,2022-02-09
87733095,Alquiler de Piso en paseo de Colom,"El Gòtic, Barcelona",2289,45,1,1,0,0,segunda mano/buen estado,,0,1,1,1,0,1,0,08002,2022-02-09
95015336,"Alquiler de Piso en calle colom, 1","El Gòtic, Barcelona",1200,61,2,2,0,0,segunda mano/buen estado,,1,1,1,2,0,1,1,08002,2022-02-09
89394758,Alquiler de Piso en paseo de Colom,"El Gòtic, Barcelona",2267,45,1,1,0,0,segunda mano/buen estado,,0,1,1,1,0,1,0,08002,2022-02-09
96587033,Alquiler de Piso en calle Nou de Sant Francesc,"El Gòtic, Barcelona",1100,56,2,1,0,0,segunda mano/buen estado,,0,0,0,1,0,1,0,08002,2022-02-09
96548047,Alquiler de Estudio en plaza de Sant Just,"El Gòtic, Barcelona",600,28,0,1,0,0,segunda mano/buen estado,,1,1,1,2,0,0,1,08002,2022-02-09
96392735,Alquiler de Piso en calle del Vidre,"El Gòtic, Barcelona",2100,50,1,1,0,0,segunda mano/buen estado,1900,0,1,1,1,1,0,1,08002,2022-02-09
89827546,Alquiler de Piso en Passatge Dormitori Sant Francesc,"El Gòtic, Barcelona",2500,75,3,2,0,1,segunda mano/buen estado,,1,1,1,0,0,1,1,08002,2022-02-09
96628517,Alquiler de Piso en calle dels Boters,"El Gòtic, Barcelona",1740,50,1,1,0,0,segunda mano/buen estado,1900,0,1,1,2,1,0,1,08002,2022-02-09
96399249,"Alquiler de Piso en calle del Duc, 9","El Gòtic, Barcelona",1200,83,3,2,0,1,segunda mano/buen estado,,0,0,0,0,0,1,1,08002,2022-02-09
95969208,Alquiler de Ático en Baixada de Viladecols,"El Gòtic, Barcelona",1200,57,2,1,0,0,segunda mano/buen estado,,0,1,1,4,0,0,1,08002,2022-02-09
95774667,"Alquiler de Piso en calle Estruc, 20","El Gòtic, Barcelona",595,38,1,1,0,1,segunda mano/buen estado,1900,0,0,0,2,0,0,1,08002,2022-02-09
95240401,Alquiler de Ático en calle de la Mercè,"El Gòtic, Barcelona",4100,104,4,2,1,1,segunda mano/buen estado,,0,0,0,0,0,1,1,08002,2022-02-09
89394720,Alquiler de Estudio en calle de la Portaferrissa,"El Gòtic, Barcelona",1295,40,0,1,0,0,segunda mano/buen estado,,0,1,1,4,0,0,0,08002,2022-02-09
85250380,Alquiler de Piso en calle dels Banys Nous,"El Gòtic, Barcelona",2000,60,1,1,0,0,segunda mano/buen estado,,0,1,1,2,0,0,0,08002,2022-02-09
96313962,Alquiler de Piso en via Laietana,"El Gòtic, Barcelona",2200,85,3,2,0,0,segunda mano/buen estado,,0,0,0,5,0,1,0,08002,2022-02-09
94714868,Alquiler de Piso en calle d'en Gignàs,"El Gòtic, Barcelona",1600,100,2,2,0,1,segunda mano/buen estado,1910,1,1,1,3,1,1,1,08002,2022-02-09
93287452,Alquiler de Piso en plaza d'Antonio López,"El Gòtic, Barcelona",2100,68,3,1,0,1,segunda mano/buen estado,2001,1,1,1,3,1,1,1,08002,2022-02-09
92683786,Alquiler de Piso en n'aroles,"El Gòtic, Barcelona",825,93,3,1,0,0,segunda mano/buen estado,1900,0,1,0,3,1,0,1,08002,2022-02-09
91867967,Alquiler de Dúplex en plaza Antonio Lopez,"El Gòtic, Barcelona",2680,130,2,2,0,1,segunda mano/buen estado,2001,1,1,1,2,1,1,1,08002,2022-02-09
93523145,Alquiler de Dúplex en Las Ramblas,"El Raval, Barcelona",1210,45,1,1,0,1,segunda mano/buen estado,,0,1,1,1,1,1,1,08002,2022-02-09
88998263,Alquiler de Piso en El Gòtic,"Ciutat Vella, Barcelona",950,66,1,1,0,0,segunda mano/buen estado,1900,0,1,0,4,1,1,1,08002,2022-02-09
96399833,Alquiler de Ático en calle de Bergara,"La Dreta de l'Eixample, Barcelona",3000,190,5,3,1,0,segunda mano/buen estado,1930,0,1,1,5,1,1,1,08002,2022-02-09
96257142,Alquiler de Piso en roca,"El Gòtic, Barcelona",850,54,1,1,0,1,segunda mano/buen estado,1900,0,0,0,1,1,0,1,08002,2022-02-09
96085486,"Alquiler de Piso en calle de Petritxol, 8","El Gòtic, Barcelona",1090,69,3,1,0,1,segunda mano/buen estado,,0,0,0,2,0,0,1,08002,2022-02-09
95420212,Alquiler de Piso en calle d'Espolsa-sacs,"El Gòtic, Barcelona",1900,65,1,1,1,0,segunda mano/buen estado,,0,0,0,5,1,0,0,08002,2022-02-09
88609739,Alquiler de Piso en calle Ample,"El Gòtic, Barcelona",3500,129,3,2,0,0,segunda mano/buen estado,,0,0,0,4,0,1,0,08002,2022-02-09
91187243,Alquiler de Piso en calle dels Lledó,"El Gòtic, Barcelona",1500,120,1,2,0,0,segunda mano/buen estado,,0,0,0,3,0,1,0,08002,2022-02-09
37318881,Alquiler de Piso en beat simo,"El Gòtic, Barcelona",1399,125,4,1,0,1,segunda mano/buen estado,1900,1,1,1,1,1,1,1,08002,2022-02-09
96473271,"Alquiler de Piso en Bot, 4","El Gòtic, Barcelona",1050,75,2,1,0,1,segunda mano/buen estado,2016,1,0,0,4,0,1,1,08002,2022-02-09
31443396,Alquiler de Piso en rambla de santa mònica,"El Gòtic, Barcelona",1100,60,1,1,1,0,segunda mano/buen estado,2000,1,1,1,0,0,1,1,08002,2022-02-09
85251178,Alquiler de Piso en paseo de Colom,"El Gòtic, Barcelona",3800,98,3,2,0,0,segunda mano/buen estado,,0,1,1,4,0,1,0,08002,2022-02-09
95941429,"Alquiler de Estudio en Portaferrisa, 16","El Gòtic, Barcelona",825,31,0,1,1,0,segunda mano/buen estado,1820,1,1,0,4,1,1,1,08002,2022-02-09
88395655,"Alquiler de Piso en paseo Colón, 4","El Gòtic, Barcelona",1900,45,1,1,0,1,segunda mano/buen estado,,0,1,1,1,1,1,1,08002,2022-02-09
96530925,Alquiler de Piso en calle d'Avinyó,"El Gòtic, Barcelona",995,72,2,1,0,0,segunda mano/buen estado,1910,1,0,0,1,1,0,1,08002,2022-02-09
96433445,Alquiler de Piso en calle del Duc,"El Gòtic, Barcelona",1600,70,2,2,0,0,segunda mano/buen estado,,0,0,0,3,0,1,1,08002,2022-02-09
95843381,"Alquiler de Ático en calle de la Portaferrissa, 2","El Gòtic, Barcelona",1250,65,1,1,1,1,segunda mano/buen estado,,1,1,1,2,1,1,0,08002,2022-02-09
95730799,Alquiler de Piso en calle de la Boqueria,"El Gòtic, Barcelona",760,36,1,1,0,0,segunda mano/buen estado,,0,0,0,2,0,1,0,08002,2022-02-09
96674122,Alquiler de Estudio en rambla La Rambla,"El Raval, Barcelona",880,30,0,1,0,1,segunda mano/buen estado,,0,1,1,1,0,0,1,08002,2022-02-09
