,name,zone,price,square_mt,rooms,wc,terraza,balcon,estado,año,armarios,cocina,amueblado,planta,calef,asc,exterior,cp,extract_day
96273025,Alquiler de Piso en Jovellanos,"El Raval, Barcelona",2900,91,3,2,0,1,segunda mano/buen estado,,0,1,1,0,1,1,1,08001,2022-02-09
96221475,Alquiler de Piso en calle de la Reina Amàlia,"El Raval, Barcelona",2200,70,2,2,0,0,segunda mano/buen estado,,0,1,1,4,0,1,0,08001,2022-02-09
90297422,Alquiler de Piso en calle de Lluna,"El Raval, Barcelona",1200,45,2,1,1,0,segunda mano/buen estado,,0,1,1,0,1,0,1,08001,2022-02-09
89253734,Alquiler de Piso en calle Gravina,"El Raval, Barcelona",2250,81,2,2,0,1,segunda mano/buen estado,1890,1,1,1,3,1,1,1,08001,2022-02-09
95972675,Alquiler de Piso en calle de Gravina,"El Raval, Barcelona",2250,81,2,2,0,1,segunda mano/buen estado,,1,1,1,3,1,1,0,08001,2022-02-09
86811591,Alquiler de Piso en C/Joaquín Costa,"El Raval, Barcelona",1350,50,2,1,0,0,segunda mano/buen estado,,0,1,1,3,1,1,1,08001,2022-02-09
95645630,Alquiler de Piso en calle del Marquès de Barberà,"El Raval, Barcelona",1400,135,3,2,0,1,segunda mano/buen estado,,0,1,0,2,1,1,0,08001,2022-02-09
94967897,"Alquiler de Piso en calle de Pelayo, 5","La Dreta de l'Eixample, Barcelona",2280,107,2,2,1,1,segunda mano/buen estado,1950,1,1,1,2,1,1,1,08001,2022-02-09
94907591,Alquiler de Piso en CARME,"El Raval, Barcelona",1100,120,3,2,1,0,segunda mano/buen estado,1900,0,1,0,1,0,1,1,08001,2022-02-09
86951877,Alquiler de Piso en C/Joaquín Costa,"El Raval, Barcelona",1075,45,1,1,0,0,segunda mano/buen estado,,0,1,1,5,1,1,1,08001,2022-02-09
88459900,Alquiler de Piso en calle de la Riereta,"El Raval, Barcelona",1250,52,1,1,0,1,segunda mano/buen estado,,0,1,1,4,0,1,1,08001,2022-02-09
86674420,Alquiler de Piso en rambla La,"El Raval, Barcelona",1990,68,2,1,0,0,segunda mano/buen estado,,0,1,1,2,0,1,0,08001,2022-02-09
88459901,Alquiler de Piso en calle de la Riereta,"El Raval, Barcelona",1250,52,1,1,0,1,segunda mano/buen estado,,0,1,1,3,0,1,1,08001,2022-02-09
96635887,Alquiler de Piso en calle de l'Arc de Sant Agustí,"El Raval, Barcelona",2000,110,2,2,0,1,segunda mano/buen estado,,1,1,1,2,1,0,1,08001,2022-02-09
96621204,Alquiler de Piso en calle de LÁRC de Sant Agustí,"El Raval, Barcelona",2000,110,2,2,0,1,segunda mano/buen estado,,1,1,1,2,1,0,1,08001,2022-02-09
96608343,Alquiler de Piso en calle de l'Arc de Sant Agustí,"El Raval, Barcelona",2000,110,2,2,0,1,segunda mano/buen estado,,1,1,1,1,1,0,1,08001,2022-02-09
96599185,Alquiler de Piso en calle de l'Arc de Sant Agustí,"El Raval, Barcelona",2000,110,2,2,0,1,segunda mano/buen estado,,1,1,1,1,1,0,1,08001,2022-02-09
96466292,Alquiler de Piso en calle dels Tallers,"El Raval, Barcelona",1835,65,2,2,0,0,segunda mano/buen estado,,0,1,1,4,0,0,0,08001,2022-02-09
96088804,Alquiler de Piso en ronda de Sant Pau,"El Raval, Barcelona",1600,77,2,2,0,1,segunda mano/buen estado,2021,1,1,1,3,1,1,1,08001,2022-02-09
40508987,"Alquiler de Piso en Gravina, 8","El Raval, Barcelona",2400,90,2,1,0,1,segunda mano/buen estado,1940,1,1,1,1,0,1,1,08001,2022-02-09
96517971,Alquiler de Piso en calle de l'Est,"El Raval, Barcelona",1050,63,2,1,0,1,segunda mano/buen estado,1910,0,1,0,1,1,0,1,08001,2022-02-09
90249686,Alquiler de Piso en El Raval,"Ciutat Vella, Barcelona",845,42,1,1,1,1,segunda mano/buen estado,2000,0,1,0,5,0,1,1,08001,2022-02-09
96640281,Alquiler de Piso en calle del Cid,"El Raval, Barcelona",1050,67,2,1,1,0,segunda mano/buen estado,,0,0,0,3,0,1,1,08001,2022-02-09
96179426,Alquiler de Piso en calle de la Reina Amàlia,"El Raval, Barcelona",1900,85,2,2,1,1,segunda mano/buen estado,,0,0,0,3,0,1,1,08001,2022-02-09
92393204,Alquiler de Piso en calle de Gravina s/n,"El Raval, Barcelona",2750,81,2,2,0,1,segunda mano/buen estado,1900,1,1,1,3,1,1,1,08001,2022-02-09
81305744,"Alquiler de Ático en calle de la Riereta, 24","El Raval, Barcelona",2500,196,2,1,1,0,segunda mano/buen estado,1945,1,0,0,1,0,1,1,08001,2022-02-09
96645167,Alquiler de Piso en calle d'En Roig,"El Raval, Barcelona",1300,55,3,2,0,1,segunda mano/buen estado,1863,0,1,1,3,1,0,1,08001,2022-02-09
96623073,Alquiler de Piso en gravina,"El Raval, Barcelona",2700,94,2,2,0,1,segunda mano/buen estado,,1,1,1,2,1,1,1,08001,2022-02-09
96606180,Alquiler de Piso en calle del Marquès de Barberà,"El Raval, Barcelona",1400,132,3,2,1,0,segunda mano/buen estado,1850,0,1,0,1,1,1,1,08001,2022-02-09
39727017,Alquiler de Piso en plaza de la universitat,"El Raval, Barcelona",1000,40,1,1,0,1,segunda mano/buen estado,1998,1,1,1,3,1,1,1,08001,2022-02-09
96657395,Alquiler de Piso en calle de la Riereta,"El Raval, Barcelona",790,60,3,1,0,1,segunda mano/buen estado,1939,0,0,0,2,0,0,1,08001,2022-02-09
89112637,Alquiler de Piso en calle de les Floristes de la Rambla,"El Raval, Barcelona",1890,70,2,2,0,1,segunda mano/buen estado,,0,1,1,3,0,1,0,08001,2022-02-09
96356574,Alquiler de Piso en calle de la Unió,"El Raval, Barcelona",1300,60,2,1,1,1,segunda mano/buen estado,,1,1,1,4,1,0,1,08001,2022-02-09
96175514,Alquiler de Piso en calle de la Reina Amàlia,"El Raval, Barcelona",1700,70,2,2,1,1,segunda mano/buen estado,,1,1,1,3,1,1,1,08001,2022-02-09
96175485,Alquiler de Piso en calle de la Reina Amàlia,"El Raval, Barcelona",1900,70,2,2,1,1,segunda mano/buen estado,,1,1,1,1,1,1,1,08001,2022-02-09
95926151,Alquiler de Piso en calle del Marquès de Barberà,"El Raval, Barcelona",1800,75,2,2,0,0,segunda mano/buen estado,,0,1,1,1,0,1,0,08001,2022-02-09
90114833,Alquiler de Piso en calle de les Floristes de la Rambla,"El Raval, Barcelona",2140,70,3,2,0,1,segunda mano/buen estado,,0,1,1,4,0,1,0,08001,2022-02-09
91010290,Alquiler de Piso en calle de les Floristes de la Rambla,"El Raval, Barcelona",1890,70,2,2,0,1,segunda mano/buen estado,,0,1,1,4,0,1,0,08001,2022-02-09
91318385,Alquiler de Piso en calle de les Floristes de la Rambla,"El Raval, Barcelona",2140,70,3,2,0,1,segunda mano/buen estado,,0,1,1,1,0,1,0,08001,2022-02-09
86616932,Alquiler de Piso en calle dels Tallers,"El Raval, Barcelona",1862,63,2,2,0,0,segunda mano/buen estado,,0,1,1,3,0,0,0,08001,2022-02-09
96330255,Alquiler de Piso en calle de l'Hospital,"El Raval, Barcelona",1195,55,1,1,0,1,segunda mano/buen estado,,0,1,1,2,1,0,1,08001,2022-02-09
86253674,Alquiler de Piso en calle de Gravina,"El Raval, Barcelona",2300,110,2,2,1,1,segunda mano/buen estado,1912,1,1,1,4,1,1,1,08001,2022-02-09
40508913,Alquiler de Piso en Gravina,"El Raval, Barcelona",2500,109,3,2,0,1,segunda mano/buen estado,1940,1,1,1,2,0,1,1,08001,2022-02-09
95783099,Alquiler de Piso en calle de les Carretes,"El Raval, Barcelona",1095,48,2,1,0,1,segunda mano/buen estado,,0,1,1,2,1,0,0,08001,2022-02-09
96611509,Alquiler de Piso en El Raval,"Ciutat Vella, Barcelona",1800,75,2,2,1,1,segunda mano/buen estado,2021,0,1,1,0,1,1,1,08001,2022-02-09
96501552,Alquiler de Piso en El Raval,"Ciutat Vella, Barcelona",1600,75,2,2,1,1,segunda mano/buen estado,2021,0,1,1,3,1,1,1,08001,2022-02-09
88472876,Alquiler de Piso en El Raval,"Ciutat Vella, Barcelona",1245,60,2,1,0,1,segunda mano/buen estado,,0,1,1,3,0,0,1,08001,2022-02-09
90817743,Alquiler de Piso en El Raval,"Ciutat Vella, Barcelona",1300,50,2,2,1,0,segunda mano/buen estado,,1,1,1,6,0,1,0,08001,2022-02-09
96520661,Alquiler de Piso en calle de Bergara,"La Dreta de l'Eixample, Barcelona",2200,100,3,1,0,1,segunda mano/buen estado,,1,0,0,1,1,1,1,08001,2022-02-09
85952743,Alquiler de Piso en paloma,"El Raval, Barcelona",1350,65,2,2,0,1,segunda mano/buen estado,,0,1,1,1,1,1,1,08001,2022-02-09
85968847,Alquiler de Piso en de la paloma,"El Raval, Barcelona",1350,62,2,2,0,0,segunda mano/buen estado,,0,1,1,4,1,1,1,08001,2022-02-09
85969278,Alquiler de Piso en de la paloma,"El Raval, Barcelona",1350,62,2,2,0,0,segunda mano/buen estado,,0,1,1,2,1,1,1,08001,2022-02-09
85985011,Alquiler de Ático en de la paloma,"El Raval, Barcelona",1350,62,2,2,0,0,segunda mano/buen estado,,0,1,1,2,1,1,1,08001,2022-02-09
89268660,Alquiler de Piso en calle de la Paloma,"El Raval, Barcelona",1350,62,2,2,0,0,segunda mano/buen estado,,0,1,1,3,1,1,1,08001,2022-02-09
86952560,Alquiler de Piso en C/Joaquín Costa,"El Raval, Barcelona",1350,50,2,1,0,0,segunda mano/buen estado,,0,1,1,1,1,1,1,08001,2022-02-09
89444125,Alquiler de Piso en Paloma,"El Raval, Barcelona",1350,65,2,2,0,0,segunda mano/buen estado,,0,1,1,3,1,1,1,08001,2022-02-09
95877390,"Alquiler de Piso en calle del Marquès de Barberà, 11","El Raval, Barcelona",1600,53,1,1,0,1,segunda mano/buen estado,2006,0,1,1,3,1,1,1,08001,2022-02-09
96095271,Alquiler de Piso en calle Nou de Dulce,"El Raval, Barcelona",650,60,2,1,0,0,segunda mano/buen estado,1970,0,0,0,5,0,0,1,08001,2022-02-09
90364422,Alquiler de Piso en calle de Cervelló,"El Raval, Barcelona",790,38,1,1,1,0,segunda mano/buen estado,,1,1,1,1,1,1,1,08001,2022-02-09
95619195,Alquiler de Piso en calle de la Reina Amàlia,"El Raval, Barcelona",1800,75,2,2,1,1,segunda mano/buen estado,2021,1,1,1,5,1,1,1,08001,2022-02-09
95109426,Alquiler de Ático en calle de Torres i Amat,"El Raval, Barcelona",1161,67,2,2,0,1,segunda mano/buen estado,,0,0,0,4,1,1,1,08001,2022-02-09
27956454,Alquiler de Piso en calle Montserrat,"El Raval, Barcelona",890,65,1,2,0,0,segunda mano/buen estado,,1,1,1,3,0,0,1,08001,2022-02-09
32380909,Alquiler de Piso en calle dels Tallers,"El Raval, Barcelona",1600,43,1,1,0,0,segunda mano/buen estado,,0,0,0,0,0,0,0,08001,2022-02-09
81453264,Alquiler de Piso en calle de les Penedides,"El Raval, Barcelona",1480,55,2,1,0,0,segunda mano/buen estado,,0,0,0,3,1,0,0,08001,2022-02-09
84347184,Alquiler de Piso en calle de Sant Pau,"El Raval, Barcelona",2290,90,3,2,0,1,segunda mano/buen estado,,0,1,1,1,1,1,1,08001,2022-02-09
86740360,"Alquiler de Piso en avenida del Paralelo, 74","El Raval, Barcelona",900,70,2,2,0,1,segunda mano/buen estado,,0,1,1,6,0,1,1,08001,2022-02-09
94402816,Alquiler de Piso en calle de Pelayo,"La Dreta de l'Eixample, Barcelona",2650,94,2,2,0,1,segunda mano/buen estado,1890,1,1,1,2,1,1,1,08001,2022-02-09
96343424,Alquiler de Piso en El Raval,"Ciutat Vella, Barcelona",1600,80,2,2,1,1,segunda mano/buen estado,2021,1,0,0,3,1,1,1,08001,2022-02-09
96383536,Alquiler de Piso en Lleo,"El Raval, Barcelona",850,70,1,1,1,1,segunda mano/buen estado,1945,0,1,0,0,1,1,0,08001,2022-02-09
96067821,"Alquiler de Piso en calle del Marquès de Barberà, 13","El Raval, Barcelona",1800,70,2,1,0,0,segunda mano/buen estado,2006,1,1,1,3,1,1,1,08001,2022-02-09
85969039,Alquiler de Piso en de la paloma,"El Raval, Barcelona",1350,62,2,2,0,0,segunda mano/buen estado,,0,1,1,3,1,1,1,08001,2022-02-09
88707961,Alquiler de Piso en calle Roig,"El Raval, Barcelona",920,43,1,1,0,0,segunda mano/buen estado,,0,1,1,4,1,1,1,08001,2022-02-09
85985033,Alquiler de Piso en de la paloma,"El Raval, Barcelona",1350,62,2,2,0,0,segunda mano/buen estado,,0,1,1,3,1,1,1,08001,2022-02-09
94124002,Alquiler de Piso en calle de Pelai,"La Dreta de l'Eixample, Barcelona",1500,32,1,1,0,0,segunda mano/buen estado,,0,0,0,3,0,0,0,08001,2022-02-09
96588961,Alquiler de Piso en calle de la Unió,"El Raval, Barcelona",1245,17,1,1,0,0,segunda mano/buen estado,,0,1,1,4,0,1,0,08001,2022-02-09
96586910,Alquiler de Piso en calle de la Unió,"El Raval, Barcelona",1073,10,1,1,0,0,segunda mano/buen estado,,0,1,1,10,0,1,0,08001,2022-02-09
92711464,Alquiler de Piso en calle del Marquès de Barberà,"El Raval, Barcelona",1400,55,1,1,0,0,segunda mano/buen estado,,0,1,1,2,0,1,0,08001,2022-02-09
96472062,Alquiler de Piso en calle de la Unió,"El Raval, Barcelona",1073,11,1,2,0,0,segunda mano/buen estado,,0,1,1,3,0,1,0,08001,2022-02-09
96442968,Alquiler de Piso en calle de la Unió,"El Raval, Barcelona",1073,10,1,1,0,0,segunda mano/buen estado,,0,1,1,4,0,1,0,08001,2022-02-09
96442967,Alquiler de Piso en calle de la Unió,"El Raval, Barcelona",1073,11,1,2,0,0,segunda mano/buen estado,,0,1,1,3,0,1,0,08001,2022-02-09
96442966,Alquiler de Piso en calle de la Unió,"El Raval, Barcelona",1320,17,1,1,0,0,segunda mano/buen estado,,0,1,1,1,0,1,0,08001,2022-02-09
96442961,Alquiler de Piso en calle de la Unió,"El Raval, Barcelona",1073,13,1,1,0,0,segunda mano/buen estado,,0,1,1,2,0,1,0,08001,2022-02-09
96442949,Alquiler de Piso en calle de la Unió,"El Raval, Barcelona",1215,16,1,1,0,0,segunda mano/buen estado,,0,1,1,4,0,1,0,08001,2022-02-09
96442929,Alquiler de Piso en calle de la Unió,"El Raval, Barcelona",1073,11,1,2,0,0,segunda mano/buen estado,,0,1,1,3,0,1,0,08001,2022-02-09
96442927,Alquiler de Piso en calle de la Unió,"El Raval, Barcelona",1260,17,1,1,0,0,segunda mano/buen estado,,0,1,1,1,0,1,0,08001,2022-02-09
96442937,Alquiler de Piso en calle de la Unió,"El Raval, Barcelona",1073,10,1,1,0,0,segunda mano/buen estado,,0,1,1,4,0,1,0,08001,2022-02-09
96442942,Alquiler de Piso en calle de la Unió,"El Raval, Barcelona",1260,16,1,1,0,0,segunda mano/buen estado,,0,1,1,2,0,1,0,08001,2022-02-09
96442936,Alquiler de Piso en calle de la Unió,"El Raval, Barcelona",1245,16,1,2,0,0,segunda mano/buen estado,,0,1,1,3,0,1,0,08001,2022-02-09
96442921,Alquiler de Piso en calle de la Unió,"El Raval, Barcelona",1215,16,1,2,0,0,segunda mano/buen estado,,0,1,1,3,0,1,0,08001,2022-02-09
96442890,Alquiler de Piso en calle de la Unió,"El Raval, Barcelona",1185,16,1,2,0,0,segunda mano/buen estado,,0,1,1,3,0,1,0,08001,2022-02-09
96394926,Alquiler de Piso en calle de Sant Pau,"El Raval, Barcelona",995,36,1,1,0,1,segunda mano/buen estado,,0,1,1,3,0,0,1,08001,2022-02-09
95891759,Alquiler de Piso en Carme,"El Raval, Barcelona",1000,127,3,1,0,1,segunda mano/buen estado,,0,0,0,2,0,0,0,08001,2022-02-09
81320003,Alquiler de Piso en Gravina,"El Raval, Barcelona",2400,94,2,2,0,1,segunda mano/buen estado,2000,1,1,1,1,1,1,1,08001,2022-02-09
81318179,Alquiler de Piso en Gravina,"El Raval, Barcelona",2250,82,2,2,0,1,segunda mano/buen estado,1930,1,1,1,3,1,1,0,08001,2022-02-09
96466568,Alquiler de Piso en Gravina,"El Raval, Barcelona",2500,93,2,2,0,1,segunda mano/buen estado,1900,1,1,1,3,1,1,1,08001,2022-02-09
40159511,"Alquiler de Ático en calle de Sant Pau, 51","El Raval, Barcelona",1800,110,2,2,1,1,segunda mano/buen estado,,1,1,1,4,1,1,1,08001,2022-02-09
88843045,Alquiler de Piso en calle de Pelayo,"El Raval, Barcelona",3100,120,3,2,0,1,segunda mano/buen estado,,0,1,1,1,1,1,1,08001,2022-02-09
96601395,Alquiler de Piso en MORERA,"El Raval, Barcelona",800,46,1,1,0,1,segunda mano/buen estado,,0,1,0,3,0,0,1,08001,2022-02-09
96436948,Alquiler de Piso en El Raval,"Ciutat Vella, Barcelona",800,84,2,1,0,0,segunda mano/buen estado,,0,0,0,2,0,1,1,08001,2022-02-09
96638042,Alquiler de Piso en rambla Nou de la,"El Raval, Barcelona",850,85,3,1,0,1,segunda mano/buen estado,,0,0,0,2,0,0,1,08001,2022-02-09
96232053,Alquiler de Estudio en calle de la Junta de Comerç,"El Raval, Barcelona",1100,60,0,1,1,0,segunda mano/buen estado,,1,0,0,0,0,0,1,08001,2022-02-09
92783113,Alquiler de Piso en El Raval,"Ciutat Vella, Barcelona",2200,94,2,2,1,0,segunda mano/buen estado,,0,1,1,1,1,0,1,08001,2022-02-09
96611456,Alquiler de Piso en Hospital,"El Raval, Barcelona",975,100,3,1,0,1,segunda mano/buen estado,1900,1,1,1,4,0,0,0,08001,2022-02-09
96446270,Alquiler de Estudio en calle Joaquín Costa,"El Raval, Barcelona",800,42,0,1,0,0,segunda mano/buen estado,1965,0,1,1,1,0,1,1,08001,2022-02-09
96442962,Alquiler de Piso en calle de la Unió,"El Raval, Barcelona",1223,11,1,1,0,0,segunda mano/buen estado,,0,1,1,1,0,1,0,08001,2022-02-09
96442920,Alquiler de Piso en calle de la Unió,"El Raval, Barcelona",1230,16,1,1,0,0,segunda mano/buen estado,,0,1,1,1,0,1,0,08001,2022-02-09
96442900,Alquiler de Piso en calle de la Unió,"El Raval, Barcelona",1155,17,1,1,0,0,segunda mano/buen estado,,0,1,1,2,0,1,0,08001,2022-02-09
96442866,Alquiler de Piso en calle de la Unió,"El Raval, Barcelona",1155,17,1,1,0,0,segunda mano/buen estado,,0,1,1,1,0,1,0,08001,2022-02-09
84049621,Alquiler de Piso en calle de Sant Pau,"El Raval, Barcelona",1300,50,1,1,0,1,segunda mano/buen estado,,1,1,1,2,1,1,1,08001,2022-02-09
87191763,Alquiler de Piso en plaza del Pedró,"El Raval, Barcelona",4000,62,3,2,0,0,segunda mano/buen estado,,0,1,1,1,0,0,0,08001,2022-02-09
95972651,Alquiler de Piso en calle del Marquès de Barberà,"El Raval, Barcelona",1400,55,1,1,0,0,segunda mano/buen estado,,0,1,1,1,0,1,0,08001,2022-02-09
95972646,Alquiler de Piso en calle del Marquès de Barberà,"El Raval, Barcelona",1400,55,1,1,0,0,segunda mano/buen estado,,0,1,1,3,0,1,0,08001,2022-02-09
95972654,Alquiler de Piso en calle del Marquès de Barberà,"El Raval, Barcelona",1400,55,1,1,0,0,segunda mano/buen estado,,0,1,1,4,0,1,0,08001,2022-02-09
95916193,Alquiler de Piso en calle del Marquès de Barberà,"El Raval, Barcelona",1400,55,1,1,0,1,segunda mano/buen estado,2006,0,0,0,2,0,1,1,08001,2022-02-09
85998518,Alquiler de Estudio en calle d'En Roig,"El Raval, Barcelona",1320,45,0,1,0,0,segunda mano/buen estado,,0,0,0,2,0,0,0,08001,2022-02-09
95266056,Alquiler de Piso en calle de la Reina Amàlia,"El Raval, Barcelona",1600,80,2,2,1,1,segunda mano/buen estado,,0,0,0,3,0,1,1,08001,2022-02-09
95240417,Alquiler de Piso en Passatge de Gutenberg,"El Raval, Barcelona",1440,63,2,1,0,1,segunda mano/buen estado,,0,0,0,0,0,1,1,08001,2022-02-09
91827157,Alquiler de Piso en calle del Marquès de Barberà,"El Raval, Barcelona",1400,55,1,1,0,0,segunda mano/buen estado,,0,1,1,4,0,1,0,08001,2022-02-09
91827161,Alquiler de Piso en calle del Marquès de Barberà,"El Raval, Barcelona",1400,55,1,1,0,0,segunda mano/buen estado,,0,1,1,4,0,1,0,08001,2022-02-09
88493087,Alquiler de Piso en calle dels Tallers,"El Raval, Barcelona",1593,60,1,1,0,0,segunda mano/buen estado,,0,1,1,1,0,1,0,08001,2022-02-09
93518739,Alquiler de Piso en calle dels Tallers,"El Raval, Barcelona",1600,65,2,2,0,0,segunda mano/buen estado,,0,1,1,2,0,0,0,08001,2022-02-09
86674421,Alquiler de Piso en rambla La,"El Raval, Barcelona",1981,78,1,1,0,0,segunda mano/buen estado,,0,1,1,4,0,1,0,08001,2022-02-09
88462293,Alquiler de Piso en calle de las Cabres,"El Raval, Barcelona",1000,40,1,1,0,1,segunda mano/buen estado,1860,0,1,1,1,1,1,1,08001,2022-02-09
96640304,Alquiler de Piso en calle del Bisbe Laguarda,"El Raval, Barcelona",920,77,3,1,0,0,segunda mano/buen estado,,0,1,1,5,1,1,1,08001,2022-02-09
96459844,"Alquiler de Piso en calle dels Tallers, 8001 0","El Raval, Barcelona",1000,75,1,1,1,0,segunda mano/buen estado,1900,0,0,0,0,1,0,1,08001,2022-02-09
83750475,"Alquiler de Piso en calle de Pelai, Barcelona","La Dreta de l'Eixample, Barcelona",1300,65,2,1,0,1,segunda mano/buen estado,,1,1,1,3,1,1,1,08001,2022-02-09
96219805,Alquiler de Piso en REINA AMALIA,"El Raval, Barcelona",1900,70,2,2,1,1,segunda mano/buen estado,,1,1,1,1,0,1,1,08001,2022-02-09
40509048,Alquiler de Piso en Gravina,"El Raval, Barcelona",2250,81,2,2,0,1,segunda mano/buen estado,1940,1,1,1,3,1,1,1,08001,2022-02-09
95228143,Alquiler de Piso en LA CERA,"El Raval, Barcelona",830,58,2,1,0,1,segunda mano/buen estado,,0,1,1,2,0,0,0,08001,2022-02-09
90824822,Alquiler de Piso en calle de Montserrat,"El Raval, Barcelona",1100,129,3,2,0,1,segunda mano/buen estado,1936,1,0,0,2,0,0,1,08001,2022-02-09
88741617,Alquiler de Estudio en calle Cera,"El Raval, Barcelona",1450,65,0,2,1,0,segunda mano/buen estado,1925,1,1,0,1,1,1,1,08001,2022-02-09
96110533,Alquiler de Piso en El Raval,"Ciutat Vella, Barcelona",600,25,1,1,0,1,segunda mano/buen estado,1850,0,1,1,4,0,0,1,08001,2022-02-09
95250731,Alquiler de Piso en El Raval,"Ciutat Vella, Barcelona",1600,80,2,1,1,1,segunda mano/buen estado,,0,1,0,3,0,0,1,08001,2022-02-09
91285223,Alquiler de Piso en tallers,"El Raval, Barcelona",1350,110,3,2,1,1,segunda mano/buen estado,,0,1,1,0,1,0,1,08001,2022-02-09
96533461,Alquiler de Piso en ronda de Sant Antoni,"El Raval, Barcelona",1350,86,3,1,1,0,segunda mano/buen estado,1964,1,1,1,2,1,1,1,08001,2022-02-09
86381199,Alquiler de Estudio en calle de Picalquers,"El Raval, Barcelona",1150,20,0,1,0,0,segunda mano/buen estado,,0,1,1,3,0,1,0,08001,2022-02-09
86982464,Alquiler de Estudio en calle de Picalquers,"El Raval, Barcelona",1150,20,0,1,0,0,segunda mano/buen estado,,0,1,1,1,0,1,0,08001,2022-02-09
95588814,Alquiler de Piso en calle de la Reina Amàlia,"El Raval, Barcelona",1700,70,2,2,1,1,segunda mano/buen estado,2020,0,1,1,3,1,1,1,08001,2022-02-09
85250916,Alquiler de Estudio en calle de Picalquers,"El Raval, Barcelona",1150,20,0,1,0,0,segunda mano/buen estado,,0,1,1,4,0,1,0,08001,2022-02-09
86381302,Alquiler de Estudio en calle de Picalquers,"El Raval, Barcelona",1150,20,0,1,0,0,segunda mano/buen estado,,0,1,1,2,0,1,0,08001,2022-02-09
85993539,Alquiler de Piso en rambla La,"El Raval, Barcelona",1670,47,1,1,0,0,segunda mano/buen estado,,0,1,1,2,0,1,0,08001,2022-02-09
33912432,Alquiler de Piso en calle nou de dulce,"El Raval, Barcelona",700,60,2,1,0,0,segunda mano/buen estado,,0,1,0,5,0,0,1,08001,2022-02-09
87765100,Alquiler de Ático en calle de les Carretes,"El Raval, Barcelona",1300,60,2,2,1,1,segunda mano/buen estado,1970,1,1,1,6,1,1,0,08001,2022-02-09
95618934,Alquiler de Estudio en Sant Bernat,"El Raval, Barcelona",825,45,0,1,0,0,segunda mano/buen estado,1990,0,1,1,1,0,1,1,08001,2022-02-09
96533800,"Alquiler de Ático en JOVELLANOS, 2","El Raval, Barcelona",770,25,1,1,1,0,segunda mano/buen estado,,0,0,0,6,0,1,1,08001,2022-02-09
96386380,"Alquiler de Piso en calle Reina amalia, 12","El Raval, Barcelona",1900,45,2,2,1,1,segunda mano/buen estado,,1,1,1,3,0,1,1,08001,2022-02-09
34085091,Alquiler de Estudio en calle de la cera,"El Raval, Barcelona",850,65,0,1,0,0,segunda mano/buen estado,,0,0,0,3,0,0,1,08001,2022-02-09
96179425,Alquiler de Piso en Passatge de Bernardí Martorell,"El Raval, Barcelona",2450,110,3,2,1,1,segunda mano/buen estado,,0,0,0,3,0,1,1,08001,2022-02-09
96605348,"Alquiler de Estudio en calle de l'Arc del Teatre, 58","El Raval, Barcelona",570,16,0,1,0,0,segunda mano/buen estado,,0,1,1,0,0,0,1,08001,2022-02-09
81599974,"Alquiler de Estudio en calle del Príncep de Viana, 3","El Raval, Barcelona",750,35,0,1,0,1,segunda mano/buen estado,,0,1,1,1,0,1,0,08001,2022-02-09
96424808,Alquiler de Piso en calle Ferlandina,"El Raval, Barcelona",850,74,2,1,0,1,segunda mano/buen estado,1900,0,1,0,0,0,1,0,08001,2022-02-09
88814065,Alquiler de Piso en calle de l'Hospital,"El Raval, Barcelona",1500,65,2,1,0,1,segunda mano/buen estado,,0,1,1,3,1,0,1,08001,2022-02-09
96180889,"Alquiler de Estudio en calle de la Junta de Comerç, 20","El Raval, Barcelona",1100,60,0,1,1,0,segunda mano/buen estado,,0,1,1,0,0,0,1,08001,2022-02-09
90807688,Alquiler de Piso en calle Guardia,"El Raval, Barcelona",1900,90,2,1,0,1,segunda mano/buen estado,,0,1,1,1,1,1,1,08001,2022-02-09
88842459,Alquiler de Estudio en calle de Torres i Amat,"El Raval, Barcelona",1600,50,0,1,0,0,segunda mano/buen estado,,0,1,1,3,1,1,1,08001,2022-02-09
1690095,"Alquiler de Piso en calle Joaquín Costa, 37","El Raval, Barcelona",1450,90,4,1,0,1,segunda mano/buen estado,,0,1,1,1,1,0,1,08001,2022-02-09
95705652,Alquiler de Piso en El Raval,"Ciutat Vella, Barcelona",646,58,1,1,0,0,segunda mano/buen estado,,0,0,0,5,0,0,0,08001,2022-02-09
93796398,Alquiler de Piso en La Dreta de l'Eixample,"Eixample, Barcelona",1300,52,1,1,0,0,segunda mano/buen estado,1900,0,1,0,5,0,1,1,08001,2022-02-09
92927120,Alquiler de Piso en El Raval,"Ciutat Vella, Barcelona",2300,116,2,2,1,0,segunda mano/buen estado,1890,0,1,1,3,1,1,1,08001,2022-02-09
96609632,Alquiler de Piso en calle de la Reina Amàlia,"El Raval, Barcelona",600,36,1,1,0,1,,1900,0,0,0,2,0,0,1,08001,2022-02-09
91913093,"Alquiler de Estudio en rambla del Raval, 14","El Raval, Barcelona",790,30,0,1,0,0,segunda mano/buen estado,,1,1,1,1,1,0,1,08001,2022-02-09
88165443,"Alquiler de Piso en calle de Ferlandina, 67","El Raval, Barcelona",1400,82,2,1,1,1,segunda mano/buen estado,,0,1,1,6,1,1,0,08001,2022-02-09
94490194,Alquiler de Dúplex en El Raval,"Ciutat Vella, Barcelona",1100,40,1,1,0,0,segunda mano/buen estado,1819,1,1,1,4,1,1,1,08001,2022-02-09
